Applicant ID,Division,Gender,Hired
2788,C,Female,N
2789,A,Male,Y
2790,B,Male,Y
2791,F,Male,N
2792,A,Female,Y
2793,D,Male,Y
2794,F,Male,N
2795,C,Male,N
2796,D,Male,N
2797,A,Male,Y
2798,E,Male,N
2799,D,Male,N
2800,B,Male,N
2801,C,Female,N
2802,E,Male,N
2803,C,Male,N
2804,A,Male,Y
2805,F,Male,N
2806,A,Male,Y
2807,B,Male,N
2808,A,Female,Y
2809,D,Female,N
2810,F,Male,N
2811,C,Female,N
2812,B,Male,Y
2813,D,Male,Y
2814,C,Female,N
2815,D,Male,N
2816,F,Female,N
2817,A,Male,N
2818,E,Female,Y
2819,F,Female,N
2820,E,Male,N
2821,F,Male,N
2822,C,Male,Y
2823,B,Male,Y
2824,D,Male,N
2825,C,Male,N
2826,C,Female,Y
2827,C,Male,Y
2828,D,Male,N
2829,A,Male,N
2830,A,Male,Y
2831,C,Female,N
2832,F,Male,N
2833,F,Female,N
2834,D,Female,N
2835,C,Male,N
2836,F,Female,N
2837,E,Female,Y
2838,C,Male,N
2839,F,Female,N
2840,E,Female,Y
2841,F,Male,N
2842,D,Female,N
2843,D,Male,N
2844,E,Female,N
2845,E,Male,N
2846,E,Female,N
2847,C,Female,N
2848,C,Female,N
2849,C,Female,N
2850,D,Male,N
2851,F,Female,N
2852,A,Male,N
2853,C,Male,N
2854,C,Female,Y
2855,D,Female,N
2856,E,Female,N
2857,D,Female,N
2858,D,Female,N
2859,B,Male,Y
2860,E,Male,N
2861,A,Male,N
2862,C,Male,N
2863,C,Male,N
2864,F,Female,N
2865,C,Female,Y
2866,D,Female,N
2867,D,Female,Y
2868,B,Male,Y
2869,A,Male,Y
2870,F,Male,N
2871,D,Male,Y
2872,F,Female,N
2873,B,Male,Y
2874,C,Female,Y
2875,C,Female,N
2876,E,Male,N
2877,A,Male,Y
2878,A,Male,Y
2879,F,Female,N
2880,C,Male,Y
2881,D,Female,Y
2882,B,Male,Y
2883,F,Female,N
2884,E,Female,Y
2885,C,Female,Y
2886,D,Male,N
2887,F,Male,N
2888,E,Male,Y
2889,A,Male,N
2890,C,Female,N
2891,A,Male,Y
2892,F,Female,N
2893,C,Male,Y
2894,E,Male,Y
2895,D,Female,Y
2896,F,Female,N
2897,D,Male,Y
2898,B,Male,Y
2899,D,Female,N
2900,F,Female,N
2901,C,Female,N
2902,A,Female,N
2903,C,Female,Y
2904,B,Male,Y
2905,A,Male,Y
2906,B,Male,Y
2907,E,Female,N
2908,F,Female,N
2909,D,Male,N
2910,F,Female,N
2911,C,Female,N
2912,E,Male,Y
2913,B,Male,Y
2914,B,Male,N
2915,E,Male,N
2916,D,Male,N
2917,C,Male,N
2918,A,Male,Y
2919,E,Female,N
2920,B,Male,N
2921,F,Male,N
2922,A,Male,Y
2923,A,Male,Y
2924,C,Male,Y
2925,B,Male,N
2926,A,Male,N
2927,A,Male,Y
2928,D,Male,Y
2929,E,Male,N
2930,F,Male,Y
2931,F,Male,N
2932,D,Male,N
2933,A,Male,Y
2934,A,Male,N
2935,E,Male,N
2936,B,Male,N
2937,D,Male,N
2938,F,Male,N
2939,C,Male,Y
2940,B,Male,Y
2941,F,Female,N
2942,E,Male,N
2943,A,Male,Y
2944,A,Male,Y
2945,A,Male,Y
2946,F,Female,Y
2947,C,Male,N
2948,E,Female,N
2949,A,Male,Y
2950,D,Female,Y
2951,A,Female,Y
2952,F,Female,N
2953,D,Male,N
2954,B,Female,Y
2955,F,Male,N
2956,D,Male,N
2957,D,Male,N
2958,E,Female,N
2959,A,Male,Y
2960,F,Male,N
2961,C,Female,N
2962,C,Female,Y
2963,C,Male,Y
2964,E,Female,Y
2965,D,Male,N
2966,B,Male,Y
2967,A,Male,Y
2968,D,Male,N
2969,A,Male,Y
2970,D,Female,N
2971,F,Female,N
2972,F,Male,N
2973,F,Female,N
2974,F,Female,N
2975,C,Female,Y
2976,E,Female,Y
2977,B,Male,N
2978,E,Female,N
2979,C,Female,N
2980,A,Male,N
2981,B,Male,Y
2982,F,Female,N
2983,F,Male,N
2984,C,Male,N
2985,F,Male,N
2986,D,Female,N
2987,E,Female,N
2988,B,Male,Y
2989,E,Male,N
2990,A,Male,Y
2991,B,Male,Y
2992,A,Male,Y
2993,C,Female,N
2994,A,Male,N
2995,D,Female,Y
2996,B,Male,Y
2997,C,Male,N
2998,B,Male,Y
2999,A,Male,N
3000,B,Male,Y
3001,F,Male,N
3002,D,Male,Y
3003,C,Female,Y
3004,E,Female,N
3005,D,Female,N
3006,B,Male,N
3007,C,Female,N
3008,E,Female,N
3009,D,Female,Y
3010,C,Female,Y
3011,C,Female,N
3012,F,Female,N
3013,A,Male,Y
3014,A,Male,N
3015,A,Male,Y
3016,C,Female,Y
3017,F,Male,N
3018,A,Male,Y
3019,C,Female,N
3020,D,Female,Y
3021,E,Male,Y
3022,F,Female,N
3023,F,Male,N
3024,E,Female,N
3025,C,Male,N
3026,C,Female,N
3027,E,Female,N
3028,A,Female,N
3029,C,Male,N
3030,E,Male,N
3031,D,Female,Y
3032,A,Male,Y
3033,C,Female,Y
3034,C,Female,N
3035,C,Female,N
3036,D,Male,N
3037,B,Male,Y
3038,A,Male,Y
3039,C,Female,N
3040,C,Female,N
3041,E,Female,N
3042,C,Female,N
3043,C,Female,Y
3044,A,Male,Y
3045,E,Female,N
3046,D,Female,Y
3047,D,Female,N
3048,C,Female,N
3049,C,Female,N
3050,C,Female,Y
3051,D,Male,Y
3052,A,Male,N
3053,C,Male,N
3054,C,Female,N
3055,A,Male,Y
3056,C,Male,N
3057,B,Male,Y
3058,C,Male,N
3059,A,Male,Y
3060,A,Male,N
3061,F,Male,Y
3062,F,Female,N
3063,D,Female,Y
3064,C,Male,N
3065,A,Female,Y
3066,D,Female,N
3067,B,Male,Y
3068,A,Male,Y
3069,B,Male,N
3070,D,Male,N
3071,E,Female,N
3072,C,Female,N
3073,F,Female,N
3074,C,Female,N
3075,E,Male,N
3076,C,Female,N
3077,C,Male,N
3078,D,Female,Y
3079,C,Female,Y
3080,E,Male,N
3081,A,Male,Y
3082,B,Male,Y
3083,F,Male,N
3084,B,Male,Y
3085,B,Male,Y
3086,F,Male,N
3087,A,Male,N
3088,E,Female,N
3089,A,Male,N
3090,E,Female,N
3091,E,Female,N
3092,A,Male,Y
3093,C,Female,N
3094,C,Female,Y
3095,D,Female,N
3096,B,Male,Y
3097,F,Male,N
3098,C,Female,Y
3099,D,Male,N
3100,C,Female,Y
3101,F,Male,N
3102,A,Male,Y
3103,B,Male,N
3104,D,Male,N
3105,E,Male,Y
3106,F,Male,N
3107,D,Female,N
3108,F,Female,N
3109,A,Male,N
3110,E,Male,N
3111,A,Male,Y
3112,A,Male,N
3113,A,Male,Y
3114,E,Female,N
3115,D,Male,Y
3116,F,Male,N
3117,E,Male,N
3118,A,Male,N
3119,A,Male,N
3120,B,Male,N
3121,A,Male,Y
3122,B,Male,Y
3123,B,Male,N
3124,D,Male,N
3125,D,Male,Y
3126,A,Male,N
3127,A,Male,N
3128,A,Male,N
3129,B,Male,Y
3130,F,Female,N
3131,F,Male,Y
3132,B,Male,Y
3133,A,Male,N
3134,C,Female,N
3135,E,Female,N
3136,C,Male,N
3137,C,Male,N
3138,A,Female,Y
3139,D,Male,N
3140,F,Male,N
3141,B,Male,Y
3142,D,Female,Y
3143,C,Female,N
3144,F,Male,Y
3145,F,Male,N
3146,C,Female,N
3147,D,Male,N
3148,F,Female,N
3149,A,Male,Y
3150,A,Male,N
3151,A,Female,Y
3152,F,Female,N
3153,E,Female,N
3154,B,Male,Y
3155,C,Female,N
3156,C,Female,N
3157,B,Male,Y
3158,B,Male,Y
3159,C,Female,N
3160,B,Male,N
3161,F,Female,N
3162,A,Male,N
3163,F,Female,N
3164,D,Female,Y
3165,A,Male,Y
3166,A,Male,Y
3167,C,Female,Y
3168,E,Female,N
3169,C,Female,Y
3170,A,Male,Y
3171,A,Male,N
3172,B,Male,Y
3173,E,Female,N
3174,E,Male,Y
3175,F,Female,N
3176,C,Male,N
3177,F,Female,N
3178,A,Male,N
3179,D,Male,N
3180,F,Female,N
3181,E,Female,N
3182,F,Male,N
3183,C,Female,N
3184,F,Male,N
3185,C,Female,Y
3186,E,Male,N
3187,A,Male,N
3188,A,Male,N
3189,E,Male,N
3190,F,Male,N
3191,E,Female,N
3192,F,Male,Y
3193,A,Female,Y
3194,A,Male,Y
3195,D,Female,N
3196,E,Female,N
3197,D,Male,N
3198,A,Male,Y
3199,C,Male,N
3200,C,Female,N
3201,B,Male,N
3202,B,Female,Y
3203,B,Male,Y
3204,A,Male,N
3205,C,Female,N
3206,F,Female,N
3207,C,Female,Y
3208,B,Female,N
3209,A,Male,N
3210,E,Female,Y
3211,B,Male,Y
3212,A,Male,N
3213,D,Male,N
3214,F,Female,N
3215,C,Female,N
3216,D,Female,Y
3217,B,Male,Y
3218,C,Female,N
3219,F,Male,N
3220,F,Female,N
3221,E,Female,N
3222,C,Female,Y
3223,D,Male,N
3224,D,Male,N
3225,B,Male,N
3226,E,Female,N
3227,A,Male,Y
3228,A,Female,Y
3229,D,Female,N
3230,C,Female,N
3231,F,Female,N
3232,F,Female,N
3233,B,Male,Y
3234,F,Male,N
3235,C,Female,N
3236,F,Male,N
3237,F,Male,N
3238,C,Male,N
3239,D,Male,N
3240,A,Male,Y
3241,E,Female,N
3242,B,Male,Y
3243,C,Female,Y
3244,A,Male,Y
3245,C,Female,Y
3246,D,Male,N
3247,E,Female,N
3248,D,Male,N
3249,E,Female,N
3250,E,Female,N
3251,D,Male,N
3252,B,Male,Y
3253,D,Male,Y
3254,D,Female,N
3255,C,Female,N
3256,F,Female,N
3257,B,Female,Y
3258,D,Male,N
3259,B,Male,N
3260,E,Female,N
3261,D,Female,N
3262,F,Female,N
3263,A,Male,Y
3264,B,Male,Y
3265,A,Male,N
3266,C,Female,N
3267,C,Female,N
3268,F,Female,N
3269,D,Male,N
3270,B,Male,N
3271,C,Male,N
3272,C,Female,N
3273,D,Female,Y
3274,B,Male,Y
3275,E,Female,N
3276,E,Female,N
3277,E,Male,N
3278,D,Female,N
3279,B,Male,Y
3280,D,Male,N
3281,D,Female,Y
3282,A,Male,Y
3283,A,Male,N
3284,C,Female,Y
3285,C,Female,Y
3286,C,Female,N
3287,F,Male,N
3288,C,Male,N
3289,C,Male,N
3290,A,Male,Y
3291,C,Male,Y
3292,D,Female,N
3293,C,Female,N
3294,E,Female,N
3295,B,Male,N
3296,D,Male,N
3297,A,Female,Y
3298,E,Male,N
3299,E,Female,Y
3300,E,Male,N
3301,A,Male,Y
3302,A,Male,N
3303,A,Male,N
3304,D,Male,Y
3305,B,Male,N
3306,C,Male,N
3307,C,Female,Y
3308,D,Female,Y
3309,D,Female,N
3310,B,Male,N
3311,F,Male,N
3312,A,Male,Y
3313,B,Male,N
3314,E,Female,N
3315,D,Female,N
3316,F,Male,N
3317,D,Male,Y
3318,F,Female,N
3319,E,Female,Y
3320,B,Male,N
3321,C,Female,Y
3322,E,Female,N
3323,C,Female,N
3324,E,Female,Y
3325,D,Male,Y
3326,B,Male,Y
3327,F,Male,N
3328,A,Male,Y
3329,D,Male,N
3330,B,Male,Y
3331,E,Female,N
3332,B,Male,Y
3333,A,Female,N
3334,E,Female,N
3335,C,Female,Y
3336,D,Female,N
3337,F,Male,N
3338,C,Male,Y
3339,A,Male,N
3340,F,Male,N
3341,D,Female,N
3342,C,Female,N
3343,A,Female,Y
3344,F,Female,N
3345,F,Male,N
3346,A,Male,Y
3347,A,Male,N
3348,A,Male,Y
3349,F,Male,N
3350,B,Male,Y
3351,E,Female,N
3352,B,Male,Y
3353,F,Female,N
3354,C,Female,N
3355,F,Female,N
3356,C,Female,Y
3357,F,Male,Y
3358,A,Male,N
3359,C,Male,Y
3360,E,Female,N
3361,F,Female,N
3362,D,Male,Y
3363,C,Female,Y
3364,F,Male,N
3365,C,Male,N
3366,B,Male,Y
3367,F,Male,N
3368,F,Male,N
3369,A,Male,Y
3370,C,Male,Y
3371,A,Male,N
3372,F,Male,N
3373,C,Female,N
3374,C,Male,N
3375,A,Male,Y
3376,A,Male,Y
3377,F,Female,N
3378,A,Male,N
3379,B,Male,Y
3380,A,Male,Y
3381,C,Female,Y
3382,F,Male,N
3383,E,Male,N
3384,C,Male,Y
3385,E,Female,N
3386,E,Female,N
3387,F,Female,N
3388,D,Female,Y
3389,D,Female,N
3390,D,Female,N
3391,B,Male,Y
3392,C,Female,N
3393,D,Male,Y
3394,A,Male,N
3395,C,Female,N
3396,C,Female,Y
3397,C,Female,N
3398,E,Female,Y
3399,E,Female,N
3400,B,Male,N
3401,F,Male,N
3402,A,Female,Y
3403,D,Male,N
3404,D,Male,N
3405,C,Male,N
3406,E,Male,N
3407,C,Female,N
3408,B,Male,N
3409,F,Male,Y
3410,F,Male,N
3411,A,Male,Y
3412,D,Female,Y
3413,B,Male,N
3414,A,Female,Y
3415,F,Male,N
3416,F,Male,N
3417,E,Male,Y
3418,A,Male,Y
3419,C,Female,Y
3420,F,Male,N
3421,A,Male,N
3422,E,Female,N
3423,C,Female,N
3424,D,Female,N
3425,D,Male,Y
3426,A,Male,N
3427,D,Male,N
3428,C,Female,N
3429,F,Male,N
3430,A,Male,Y
3431,E,Female,N
3432,D,Male,N
3433,A,Male,Y
3434,C,Female,Y
3435,F,Male,N
3436,F,Male,Y
3437,A,Male,Y
3438,A,Male,N
3439,B,Male,N
3440,C,Female,N
3441,C,Male,N
3442,A,Male,Y
3443,B,Male,Y
3444,F,Male,N
3445,C,Female,N
3446,B,Male,Y
3447,C,Female,N
3448,F,Male,N
3449,F,Female,N
3450,C,Female,N
3451,B,Male,N
3452,A,Male,Y
3453,D,Female,N
3454,A,Male,Y
3455,A,Female,Y
3456,D,Female,N
3457,A,Male,Y
3458,B,Male,N
3459,D,Male,N
3460,C,Male,N
3461,B,Male,Y
3462,E,Female,N
3463,E,Female,N
3464,A,Female,Y
3465,C,Female,Y
3466,E,Female,N
3467,D,Male,N
3468,D,Female,Y
3469,F,Female,N
3470,C,Female,N
3471,F,Male,N
3472,A,Male,Y
3473,A,Female,Y
3474,A,Male,N
3475,F,Female,Y
3476,E,Male,Y
3477,F,Male,N
3478,A,Male,Y
3479,F,Male,N
3480,A,Male,Y
3481,A,Male,Y
3482,A,Male,Y
3483,A,Male,Y
3484,F,Male,N
3485,F,Female,N
3486,C,Male,N
3487,A,Male,Y
3488,D,Female,N
3489,C,Male,Y
3490,B,Male,Y
3491,C,Female,N
3492,E,Female,N
3493,E,Female,N
3494,C,Female,Y
3495,A,Male,Y
3496,F,Male,N
3497,D,Male,N
3498,B,Male,Y
3499,C,Male,Y
3500,C,Male,Y
3501,C,Male,N
3502,A,Male,Y
3503,D,Male,N
3504,B,Male,Y
3505,F,Female,Y
3506,B,Male,N
3507,A,Female,Y
3508,B,Male,Y
3509,E,Female,N
3510,D,Female,Y
3511,C,Female,Y
3512,F,Male,N
3513,C,Male,N
3514,E,Male,N
3515,F,Male,N
3516,C,Male,Y
3517,A,Male,N
3518,D,Female,N
3519,F,Female,N
3520,A,Male,N
3521,B,Male,Y
3522,C,Female,Y
3523,B,Male,Y
3524,C,Female,Y
3525,A,Male,Y
3526,D,Male,N
3527,D,Male,N
3528,C,Male,N
3529,E,Male,Y
3530,C,Male,N
3531,A,Male,N
3532,E,Female,N
3533,C,Male,N
3534,F,Male,N
3535,F,Female,N
3536,E,Male,Y
3537,A,Male,N
3538,B,Male,Y
3539,A,Male,N
3540,A,Male,N
3541,E,Female,N
3542,C,Female,N
3543,B,Male,N
3544,F,Male,N
3545,C,Female,N
3546,F,Female,N
3547,A,Male,Y
3548,F,Female,N
3549,A,Male,N
3550,C,Female,Y
3551,D,Male,N
3552,A,Male,Y
3553,C,Male,N
3554,A,Male,N
3555,F,Male,N
3556,C,Male,N
3557,F,Male,N
3558,F,Male,N
3559,A,Male,N
3560,D,Female,Y
3561,A,Male,N
3562,A,Male,Y
3563,C,Male,N
3564,D,Male,Y
3565,D,Female,Y
3566,C,Male,N
3567,E,Female,N
3568,C,Female,N
3569,F,Female,N
3570,C,Female,N
3571,F,Female,N
3572,B,Male,Y
3573,F,Male,Y
3574,B,Male,N
3575,A,Female,Y
3576,A,Male,Y
3577,D,Male,N
3578,D,Male,Y
3579,D,Female,N
3580,C,Female,N
3581,B,Male,Y
3582,A,Male,N
3583,E,Female,Y
3584,E,Female,N
3585,B,Male,Y
3586,A,Male,Y
3587,C,Female,N
3588,C,Female,Y
3589,B,Male,Y
3590,F,Male,N
3591,A,Male,N
3592,D,Male,N
3593,F,Male,N
3594,A,Male,Y
3595,B,Male,N
3596,D,Female,Y
3597,F,Female,N
3598,D,Female,Y
3599,F,Female,N
3600,D,Male,Y
3601,C,Female,Y
3602,A,Male,Y
3603,F,Female,Y
3604,C,Female,N
3605,C,Female,N
3606,C,Female,N
3607,E,Male,N
3608,E,Female,N
3609,C,Female,N
3610,A,Male,Y
3611,F,Male,N
3612,F,Male,N
3613,B,Male,N
3614,D,Female,N
3615,A,Male,Y
3616,C,Male,N
3617,C,Female,Y
3618,D,Male,N
3619,A,Male,N
3620,C,Female,N
3621,E,Female,N
3622,A,Male,N
3623,F,Female,N
3624,A,Female,Y
3625,F,Male,N
3626,F,Male,N
3627,E,Female,N
3628,F,Male,N
3629,A,Male,Y
3630,E,Female,N
3631,D,Male,Y
3632,A,Female,Y
3633,D,Male,Y
3634,C,Female,Y
3635,C,Male,N
3636,C,Female,Y
3637,C,Male,Y
3638,A,Male,Y
3639,C,Male,N
3640,A,Male,N
3641,A,Male,N
3642,E,Female,N
3643,C,Female,Y
3644,D,Female,Y
3645,D,Female,N
3646,B,Male,N
3647,E,Female,N
3648,E,Male,N
3649,B,Male,Y
3650,D,Female,N
3651,D,Female,N
3652,C,Female,N
3653,E,Female,N
3654,C,Male,Y
3655,C,Male,N
3656,A,Male,N
3657,B,Male,N
3658,F,Female,Y
3659,E,Female,N
3660,C,Female,N
3661,D,Male,N
3662,D,Male,Y
3663,D,Female,Y
3664,A,Female,Y
3665,D,Female,Y
3666,E,Male,Y
3667,C,Female,N
3668,E,Female,N
3669,D,Male,N
3670,E,Female,N
3671,C,Female,N
3672,F,Female,N
3673,F,Male,N
3674,C,Female,N
3675,A,Male,Y
3676,A,Male,Y
3677,C,Female,Y
3678,D,Male,N
3679,B,Male,Y
3680,F,Female,N
3681,C,Female,Y
3682,E,Female,N
3683,B,Male,Y
3684,C,Female,N
3685,C,Female,N
3686,F,Male,N
3687,E,Female,N
3688,B,Male,N
3689,C,Male,N
3690,B,Male,Y
3691,B,Male,Y
3692,A,Male,N
3693,D,Male,N
3694,F,Male,N
3695,A,Male,Y
3696,A,Male,Y
3697,A,Male,Y
3698,D,Female,Y
3699,A,Male,Y
3700,B,Male,Y
3701,A,Male,N
3702,A,Male,N
3703,A,Male,Y
3704,E,Female,N
3705,E,Female,N
3706,A,Male,Y
3707,D,Male,Y
3708,D,Female,N
3709,E,Male,N
3710,A,Male,N
3711,A,Male,N
3712,B,Male,N
3713,F,Male,N
3714,A,Male,Y
3715,D,Female,N
3716,B,Male,N
3717,D,Female,N
3718,B,Male,N
3719,C,Female,Y
3720,A,Male,Y
3721,A,Male,N
3722,C,Male,N
3723,C,Female,Y
3724,A,Male,N
3725,F,Female,N
3726,F,Male,N
3727,A,Male,N
3728,F,Female,N
3729,A,Male,Y
3730,A,Male,Y
3731,C,Male,N
3732,C,Female,Y
3733,F,Male,N
3734,C,Female,N
3735,C,Male,N
3736,F,Female,N
3737,C,Female,N
3738,D,Male,N
3739,D,Male,N
3740,D,Female,Y
3741,A,Male,N
3742,C,Male,Y
3743,A,Male,N
3744,E,Female,N
3745,F,Female,N
3746,B,Male,Y
3747,B,Male,Y
3748,E,Female,Y
3749,F,Female,N
3750,C,Female,N
3751,E,Female,N
3752,E,Male,N
3753,E,Female,N
3754,D,Female,Y
3755,D,Female,N
3756,C,Female,N
3757,D,Male,N
3758,E,Male,N
3759,C,Female,N
3760,B,Male,N
3761,D,Male,N
3762,D,Male,Y
3763,B,Male,Y
3764,D,Male,N
3765,A,Male,Y
3766,D,Female,Y
3767,C,Male,N
3768,A,Male,Y
3769,A,Male,N
3770,A,Male,Y
3771,F,Male,Y
3772,E,Female,N
3773,B,Male,N
3774,C,Male,N
3775,B,Male,Y
3776,F,Female,N
3777,D,Male,N
3778,A,Male,Y
3779,F,Male,N
3780,E,Female,N
3781,E,Female,Y
3782,C,Male,Y
3783,D,Male,Y
3784,F,Female,N
3785,C,Female,Y
3786,D,Female,N
3787,D,Male,N
3788,A,Male,Y
3789,B,Male,N
3790,E,Female,N
3791,B,Male,N
3792,B,Male,N
3793,D,Female,N
3794,A,Male,Y
3795,C,Female,N
3796,A,Male,N
3797,A,Male,Y
3798,B,Male,Y
3799,C,Male,Y
3800,C,Female,N
3801,A,Male,Y
3802,E,Female,N
3803,B,Male,Y
3804,E,Female,Y
3805,B,Male,Y
3806,D,Male,Y
3807,A,Male,Y
3808,C,Female,N
3809,A,Female,Y
3810,A,Male,N
3811,B,Male,N
3812,E,Female,N
3813,A,Male,Y
3814,F,Male,N
3815,F,Male,N
3816,C,Female,N
3817,A,Male,N
3818,A,Male,Y
3819,D,Male,N
3820,E,Male,N
3821,F,Female,N
3822,C,Female,N
3823,C,Female,Y
3824,F,Male,N
3825,D,Female,Y
3826,D,Male,N
3827,E,Female,N
3828,B,Male,Y
3829,B,Male,Y
3830,F,Male,N
3831,B,Male,Y
3832,D,Male,N
3833,B,Male,Y
3834,E,Female,N
3835,E,Female,N
3836,A,Male,Y
3837,E,Male,N
3838,B,Male,Y
3839,F,Male,N
3840,A,Male,Y
3841,B,Male,Y
3842,F,Female,N
3843,F,Female,N
3844,F,Female,N
3845,F,Female,N
3846,F,Female,N
3847,A,Male,N
3848,E,Female,Y
3849,F,Male,N
3850,A,Male,Y
3851,A,Male,N
3852,C,Female,N
3853,C,Female,Y
3854,D,Male,N
3855,D,Male,Y
3856,E,Male,N
3857,C,Female,N
3858,E,Female,N
3859,E,Male,N
3860,A,Male,Y
3861,E,Female,N
3862,F,Female,N
3863,A,Male,Y
3864,F,Male,N
3865,C,Female,N
3866,B,Male,N
3867,D,Female,N
3868,C,Male,Y
3869,C,Male,N
3870,F,Male,N
3871,A,Male,N
3872,F,Female,N
3873,E,Male,Y
3874,B,Male,Y
3875,D,Female,Y
3876,A,Male,Y
3877,A,Male,Y
3878,A,Male,Y
3879,C,Female,N
3880,E,Male,Y
3881,C,Male,Y
3882,D,Female,N
3883,D,Male,N
3884,C,Female,N
3885,A,Female,Y
3886,E,Male,Y
3887,C,Female,N
3888,C,Male,N
3889,C,Female,N
3890,F,Male,N
3891,A,Male,Y
3892,F,Female,Y
3893,E,Male,Y
3894,D,Female,Y
3895,D,Female,N
3896,F,Male,N
3897,F,Female,Y
3898,D,Female,N
3899,E,Female,N
3900,B,Male,Y
3901,B,Male,N
3902,E,Male,Y
3903,C,Female,Y
3904,D,Male,Y
3905,F,Male,N
3906,D,Female,Y
3907,A,Male,Y
3908,E,Male,N
3909,F,Female,N
3910,D,Male,N
3911,C,Female,N
3912,D,Male,N
3913,A,Male,N
3914,C,Male,Y
3915,D,Female,Y
3916,F,Male,N
3917,F,Male,N
3918,A,Male,N
3919,F,Female,N
3920,A,Male,N
3921,C,Male,N
3922,A,Male,N
3923,B,Male,N
3924,C,Male,N
3925,D,Male,Y
3926,B,Male,Y
3927,C,Female,N
3928,C,Female,Y
3929,C,Female,N
3930,E,Female,N
3931,A,Male,Y
3932,C,Female,N
3933,A,Male,Y
3934,B,Female,N
3935,D,Female,N
3936,D,Female,N
3937,B,Male,N
3938,A,Male,Y
3939,D,Female,Y
3940,F,Male,N
3941,D,Female,N
3942,B,Male,Y
3943,F,Male,N
3944,E,Male,N
3945,B,Male,Y
3946,D,Female,N
3947,C,Female,N
3948,F,Male,N
3949,D,Female,N
3950,A,Male,Y
3951,D,Female,N
3952,D,Male,N
3953,E,Female,N
3954,E,Female,N
3955,A,Male,N
3956,F,Male,N
3957,C,Female,N
3958,E,Male,N
3959,D,Female,N
3960,F,Male,N
3961,F,Female,N
3962,C,Female,Y
3963,A,Male,N
3964,C,Female,N
3965,A,Male,N
3966,B,Male,Y
3967,C,Female,N
3968,E,Female,N
3969,C,Male,N
3970,A,Male,Y
3971,A,Male,Y
3972,F,Male,N
3973,D,Male,N
3974,A,Male,Y
3975,D,Male,N
3976,C,Female,Y
3977,D,Female,N
3978,B,Male,Y
3979,F,Female,N
3980,A,Male,N
3981,C,Male,Y
3982,C,Female,N
3983,C,Female,N
3984,F,Male,N
3985,F,Male,N
3986,E,Male,N
3987,C,Male,Y
3988,D,Male,N
3989,B,Male,N
3990,D,Female,Y
3991,B,Male,Y
3992,F,Male,N
3993,D,Male,Y
3994,C,Male,N
3995,F,Female,N
3996,A,Male,Y
3997,D,Male,N
3998,C,Male,N
3999,B,Male,N
4000,D,Female,N
4001,E,Male,N
4002,F,Female,N
4003,E,Female,Y
4004,D,Female,Y
4005,D,Female,N
4006,D,Male,N
4007,E,Female,Y
4008,B,Male,Y
4009,A,Male,Y
4010,F,Female,N
4011,B,Female,Y
4012,D,Female,N
4013,C,Female,N
4014,C,Female,N
4015,C,Male,N
4016,D,Female,Y
4017,A,Male,Y
4018,A,Male,Y
4019,E,Male,N
4020,D,Female,Y
4021,A,Male,Y
4022,F,Female,Y
4023,D,Female,N
4024,B,Male,N
4025,C,Male,N
4026,B,Male,Y
4027,C,Male,N
4028,D,Female,N
4029,E,Male,N
4030,D,Male,N
4031,C,Male,Y
4032,F,Female,N
4033,C,Male,Y
4034,C,Male,Y
4035,C,Male,N
4036,C,Male,Y
4037,D,Female,N
4038,A,Male,Y
4039,E,Female,N
4040,E,Female,N
4041,F,Female,N
4042,D,Male,N
4043,A,Male,N
4044,A,Male,N
4045,F,Male,N
4046,A,Male,Y
4047,C,Female,N
4048,C,Female,N
4049,B,Male,N
4050,B,Male,Y
4051,B,Male,Y
4052,B,Male,Y
4053,C,Female,N
4054,C,Female,N
4055,F,Female,N
4056,F,Male,N
4057,E,Female,N
4058,D,Female,N
4059,E,Male,N
4060,E,Female,Y
4061,F,Female,Y
4062,D,Male,Y
4063,F,Female,N
4064,C,Female,N
4065,A,Male,Y
4066,F,Female,N
4067,F,Male,N
4068,C,Female,N
4069,E,Female,Y
4070,D,Male,Y
4071,B,Male,Y
4072,C,Female,Y
4073,D,Female,N
4074,C,Male,N
4075,C,Female,N
4076,C,Male,Y
4077,F,Female,N
4078,C,Male,Y
4079,D,Male,Y
4080,D,Male,N
4081,D,Male,Y
4082,B,Male,Y
4083,A,Male,N
4084,B,Male,Y
4085,E,Male,Y
4086,F,Male,N
4087,A,Male,Y
4088,A,Female,Y
4089,C,Female,Y
4090,F,Female,N
4091,A,Male,Y
4092,D,Male,N
4093,D,Male,Y
4094,B,Male,N
4095,D,Female,Y
4096,A,Male,Y
4097,D,Male,N
4098,A,Male,Y
4099,C,Male,N
4100,D,Female,N
4101,F,Female,N
4102,B,Male,Y
4103,A,Male,Y
4104,F,Male,N
4105,D,Male,N
4106,A,Male,N
4107,E,Female,N
4108,E,Male,N
4109,A,Male,Y
4110,C,Female,N
4111,F,Female,N
4112,D,Male,N
4113,A,Male,Y
4114,C,Female,Y
4115,C,Female,N
4116,A,Male,Y
4117,A,Male,Y
4118,E,Female,Y
4119,D,Male,N
4120,C,Female,Y
4121,B,Male,Y
4122,F,Male,N
4123,B,Female,Y
4124,A,Female,Y
4125,E,Male,Y
4126,C,Male,N
4127,E,Female,N
4128,C,Female,Y
4129,C,Female,Y
4130,E,Female,N
4131,C,Female,N
4132,D,Male,Y
4133,A,Male,Y
